Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self               self     total           
 time   seconds   seconds     calls   s/call   s/call  name    
                0.02    0.03  113128/113128      void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [30]
[31]     1.6    0.02    0.03  113128         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [31]
                0.01    0.02 4597181/4597181     void std::__relocate_object_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [42]
                0.00    0.00 9194362/16982116     std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [180]
                0.00    0.00 4597181/4597181     void __gnu_cxx::new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [191]
                0.00    0.00 4597181/4597181     void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [192]
-----------------------------------------------
                0.02    0.00 20279070/43779224     __gnu_cxx::new_allocator<tile>::allocate(unsigned long, void const*) [34]
                0.03    0.00 23500154/43779224     std::vector<tile, std::allocator<tile> >::_S_max_size(std::allocator<tile> const&) [10]
[32]     1.6    0.05    0.00 43779224         __gnu_cxx::new_allocator<tile>::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00    5500/8462982     std::vector<tile, std::allocator<tile> >::vector(unsigned long, std::allocator<tile> const&) [140]
                0.02    0.03 8457482/8462982     std::vector<tile, std::allocator<tile> >::vector(std::vector<tile, std::allocator<tile> > const&) [7]
[33]     1.6    0.02    0.03 8462982         std::_Vector_base<tile, std::allocator<tile> >::_Vector_base(unsigned long, std::allocator<tile> const&) [33]
                0.00    0.02 8462982/8462982     std::_Vector_base<tile, std::allocator<tile> >::_M_create_storage(unsigned long) [54]
                0.01    0.00 8462982/12273960     std::_Vector_base<tile, std::allocator<tile> >::_Vector_impl::_Vector_impl(std::allocator<tile> const&) [104]
                0.00    0.00 8462982/26338070     std::_Vector_base<tile, std::allocator<tile> >::_Vector_impl_data::_Vector_impl_data() [174]
-----------------------------------------------
                0.00    0.00       1/20279070     void std::vector<tile, std::allocator<tile> >::_M_range_initialize<tile const*>(tile const*, tile const*, std::forward_iterator_tag) [166]
                0.00    0.00    5501/20279070     void std::vector<tile, std::allocator<tile> >::_M_range_initialize<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >(__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, std::forward_iterator_tag) [133]
                0.00    0.00   66010/20279070     tile* std::vector<tile, std::allocator<tile> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > > >(unsigned long, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >, __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >) [117]
                0.01    0.01 8462982/20279070     std::_Vector_base<tile, std::allocator<tile> >::_M_create_storage(unsigned long) [54]
                0.01    0.01 11744576/20279070     void std::vector<tile, std::allocator<tile> >::_M_realloc_insert<tile const&>(__gnu_cxx::__normal_iterator<tile*, std::vector<tile, std::allocator<tile> > >, tile const&) [6]
[34]     1.4    0.02    0.02 20279070         __gnu_cxx::new_allocator<tile>::allocate(unsigned long, void const*) [34]
                0.02    0.00 20279070/43779224     __gnu_cxx::new_allocator<tile>::_M_max_size() const [32]
-----------------------------------------------
                0.02    0.02 23489152/23489152     std::vector<tile, std::allocator<tile> >::_M_check_len(unsigned long, char const*) const [8]
[35]     1.3    0.02    0.02 23489152         std::vector<tile, std::allocator<tile> >::max_size() const [35]
                0.02    0.00 23489152/31946634     std::_Vector_base<tile, std::allocator<tile> >::_M_get_Tp_allocator() const [44]
-----------------------------------------------
                0.00    0.04  388810/388810      void std::__insertion_sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>) [14]
[36]     1.3    0.00    0.04  388810         bool __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>::operator()<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > > >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >) [36]
                0.00    0.03  777620/2076336     wordScore::wordScore(wordScore const&) [21]
                0.00    0.00  777620/5771711     wordScore::~wordScore() [41]
                0.00    0.00  777620/2675783     __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >::operator*() const [105]
                0.00    0.00  388810/936694      bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}::operator()(wordScore, wordScore) const [207]
-----------------------------------------------
                0.00    0.00    5501/8573800     bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool) [3]
                0.00    0.00   11012/8573800     tilesToWord[abi:cxx11](std::vector<tile, std::allocator<tile> > const&) [127]
                0.00    0.00   99805/8573800     std::vector<tile, std::allocator<tile> >::operator=(std::vector<tile, std::allocator<tile> > const&) [113]
                0.03    0.01 8457482/8573800     std::vector<tile, std::allocator<tile> >::vector(std::vector<tile, std::allocator<tile> > const&) [7]
[37]     1.3    0.03    0.01 8573800         std::vector<tile, std::allocator<tile> >::end() const [37]
                0.01    0.00 8573800/17147600     __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >::__normal_iterator(tile const* const&) [62]
-----------------------------------------------
                0.00    0.00    5501/8573800     bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool) [3]
                0.00    0.00   11012/8573800     tilesToWord[abi:cxx11](std::vector<tile, std::allocator<tile> > const&) [127]
                0.00    0.00   99805/8573800     std::vector<tile, std::allocator<tile> >::operator=(std::vector<tile, std::allocator<tile> > const&) [113]
                0.03    0.01 8457482/8573800     std::vector<tile, std::allocator<tile> >::vector(std::vector<tile, std::allocator<tile> > const&) [7]
[38]     1.3    0.03    0.01 8573800         std::vector<tile, std::allocator<tile> >::begin() const [38]
                0.01    0.00 8573800/17147600     __gnu_cxx::__normal_iterator<tile const*, std::vector<tile, std::allocator<tile> > >::__normal_iterator(tile const* const&) [62]
-----------------------------------------------
                0.02    0.02 8457482/8457482     std::vector<tile, std::allocator<tile> >::vector(std::vector<tile, std::allocator<tile> > const&) [7]
[39]     1.3    0.02    0.02 8457482         __gnu_cxx::__alloc_traits<std::allocator<tile>, tile>::_S_select_on_copy(std::allocator<tile> const&) [39]
                0.02    0.00 8457482/8457482     std::allocator_traits<std::allocator<tile> >::select_on_container_copy_construction(std::allocator<tile> const&) [64]
-----------------------------------------------
                0.00    0.00       1/38524919     wordScore::_print_word_score() [163]
                0.00    0.00    5500/38524919     rackGeneration(std::vector<tile, std::allocator<tile> > const&, char) [57]
                0.00    0.00   52505/38524919     removeLetters(std::vector<tile, std::allocator<tile> > const&, std::vector<tile, std::allocator<tile> > const&) [76]
                0.00    0.00  133633/38524919     std::vector<tile, std::allocator<tile> >::operator=(std::vector<tile, std::allocator<tile> > const&) [113]
                0.00    0.00 3190573/38524919     bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool) [3]
                0.00    0.00 3196073/38524919     evaluateEquivalentLength(std::vector<tile, std::allocator<tile> > const&, int*, float*) [23]
                0.01    0.00 8457482/38524919     std::vector<tile, std::allocator<tile> >::vector(std::vector<tile, std::allocator<tile> > const&) [7]
                0.02    0.00 23489152/38524919     std::vector<tile, std::allocator<tile> >::_M_check_len(unsigned long, char const*) const [8]
[40]     1.3    0.04    0.00 38524919         std::vector<tile, std::allocator<tile> >::size() const [40]
-----------------------------------------------
                0.00    0.00       1/5771711     main [1]
                0.00    0.00       3/5771711     void std::__insertion_sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#3}>) [75]
                0.00    0.00    3539/5771711     void std::__insertion_sort<__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}> >(__gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__normal_iterator<wordScore*, std::vector<wordScore, std::allocator<wordScore> > >, __gnu_cxx::__ops::_Iter_comp_iter<bestSubanagrams(std::vector<tile, std::allocator<tile> > const&, int*, float, int, char**, __int128*, int, int*, bool)::{lambda(wordScore, wordScore)#2}>) [14]
